COMP_ID	COMP_NOTES	WATCH_LEVEL	COMP_LGL_NAME	COMP_DBA_NAME	COMP_ADDR	COMP_CITY	COMP_ST	COMP_POST_CODE	COMP_PHONE	COMP_FAX	COMP_DOCKET_PREFIX	COMP_DOCKET_NUMBER	COMP_DOT	COMP_INTRASTATE_STATE	COMP_INTRASTATE_CODE	COMP_DUNS	AUTH_COM	AUTH_CONT	AUTH_BRK	AUTH_PEN_COM	AUTH_PEN_CONT	AUTH_PEN_BRK	AUTH_RVK_COM	AUTH_RVK_CONT	AUTH_RVK_BRK	AUTH_BIPD	AUTH_CARGO	AUTH_BOND	DOT_CARGO_POL	DOT_CARGO_CARRIER	DOT_CARGO_FROM	DOT_CARGO_TO	DOT_CARGO_EFF_DATE	DOT_CARGO_CAN_DATE	DOT_PRI_POL	DOT_PRI_CARRIER	DOT_PRI_FROM	DOT_PRI_TO	DOT_PRI_EFF_DATE	DOT_PRI_CAN_DATE	DOT_XS_POL	DOT_XS_CARRIER	DOT_XS_FROM	DOT_XS_TO	DOT_XS_EFF_DATE	DOT_XS_CAN_DATE	CARGO_EFF_DATE	CARGO_EXP_DATE	CARGO_CAN	CARGO_CAN_DATE	CARGO_CONF	CARGO_POL	CARGO_AGT	CARGO_AGT_PHONE	CARGO_AGT_FAX	CARGO_UDW	CARGO_LAST_UPD	CARGO_COVERAGE_DESC	CARGO_MAX_LIMIT	CARGO_LIMITS	AUTO_EFF_DATE	AUTO_EXP_DATE	AUTO_CAN	AUTO_CAN_DATE	AUTO_CONF	AUTO_POL	AUTO_AGT	AUTO_AGT_PHONE	AUTO_AGT_FAX	AUTO_UDW	AUTO_LAST_UPD	SCHEDULED_AUTO_FLAG	AUTO_COVERAGE_DESC	AUTO_LIMITS	GENERAL_EFF_DATE	GENERAL_EXP_DATE	GENERAL_CAN	GENERAL_CAN_DATE	GENERAL_CONF	GENERAL_POL	GENERAL_AGT	GENERAL_AGT_PHONE	GENERAL_AGT_FAX	GENERAL_UDW	GENERAL_LAST_UPD	GENERAL_COVERAGE_DESC	GENERAL_LIMITS	SAFE_RATE	SAFE_RATE_DATE	TOTAL_INSPECTIONS	VEHICLE_INSPECTIONS	VEHICLE_OOS	DRIVER_INSPECTIONS	DRIVER_OOS	HAZMAT_INSPECTIONS	HAZMAT_OOS	CRASHES_TOTAL	CRASHES_FATAL	CRASHES_INJURY	CRASHES_TOW	ENTITY_STATUS	ENTITY_TYPE	OPER_TYPE	OOS_DATE	MCS150_MILEAGE	MCS150_YEAR	MCS150_DATE	POWER_UNITS	DRIVERS	COMM_GNL_FRT	COMM_AG	COMM_BEV	COMM_BLD_MTL	COMM_CHEM	COMM_COAL	COMM_CONS	COMM_DRY_BULK	COMM_PROD	COMM_GARB	COMM_GRN	COMM_HOUSE	COMM_LQD_GAS	COMM_LVSTK	COMM_LUMB	COMM_MACH_LO	COMM_MEAT	COMM_MET	COMM_MOB_HM	COMM_VEH	COMM_OIL_EQP	COMM_PAP_PROD	COMM_REF_FOOD	COMM_UTL	COMM_DRIVE	COMM_INTER	COMM_PASS	COMM_MAIL	COMM_WATER	
		2	DUBLIN LOGISTICS INC		5636 SAN FERNANDO ROAD UNIT 103	GLENDALE	CA	91202	9254201415		MC	878851	2529425				N	A	N	N	N	N	N	N	N	750000	N	N							CA 7518213	UNITED FINANCIAL CASUALTY COMPANY	0	750000	04/13/2018								04/13/2018	04/13/2019	N		High	07518213-0	STRONG TIE INSURANCE SERVICES INC	8009852001	3235608823	DRIVE INSURANCE FROM PROGRESSIVE	09/11/2018		100000	Deductible $1,000~Limit $100,000	04/13/2018	04/13/2019	N		High	07518213-0	STRONG TIE INSURANCE SERVICES INC	8009852001	3235608823	DRIVE INSURANCE FROM PROGRESSIVE	09/11/2018	Y	See Description Box~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000														C	01/21/2019	21	17	6	21	3	0	0	0	0	0	0	A	CARRIER	Interstate		200000	2018	03/20/2019	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	JAE LOGISTICS LLC		7707 NORTH ROME AVE	TAMPA	FL	33604	8133916067		MC	878221	2477339				A	N	N	N	N	N	N	N	N	750000	N	N							CA 8219540	PROGRESSIVE EXPRESS INSURANCE COMPANY	0	750000	09/29/2018								10/01/2018	10/01/2019	N		High	HB0218-C37378	3321 GROUP LLC DBA NORTH COUNTRY INSURANCE SERVICES	4698140515	4698140053	CERTAIN UNDERWRITERS AT LLOYD'S, LONDON	11/27/2018	Reefer Breakdown Incl.	100000	Deductible $1,000~Limit $100,000~Reefer Breakdown Ded. $2,500	09/29/2018	09/29/2019	N		High	08219540-0	3321 GROUP LLC DBA NORTH COUNTRY INSURANCE SERVICES	4698140515	4698140053	PROGRESSIVE COUNTY MUTUAL INS CO	11/27/2018	Y	See Description Box~Scheduled Autos	PIP $10,000~Combined Single Limit (Each Accident) $1,000,000																14	11	6	14	2	0	0	0	0	0	0	A	CARRIER	Interstate		221076	2017	08/02/2018	3	3	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	EXPRESS FREIGHT LLC		25490 MORFORD CT	SEDRO WOOLLEY	WA	98284	3609410756		MC	878504	2528665				A	N	N	N	N	N	N	N	N	750000	N	N							LTO0059502	NATIONAL CASUALTY COMPANY	0	750000	08/18/2017								08/18/2018	08/18/2019	N		High	LTO0061951	CHOICE ONE INSURANCE	5033875211	8667061360	NATIONAL CASUALTY CO	08/22/2018	Reefer Breakdown Incl.	100000	Deductible $1,000~Per Vehicle $100,000	08/18/2018	08/18/2019	N		High	LTO0061951	CHOICE ONE INSURANCE	5033875211	8667061360	NATIONAL CASUALTY CO	08/22/2018	Y	Scheduled Autos	UNDERINSURED MOTORIST BL $100,000~Combined Single Limit (Each Accident) $1,000,000																4	0	0	4	0	0	0	0	0	0	0	A	CARRIER	Interstate		102204	2018	12/26/2018	1	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	
		2	SOLID TRANSPORT ENTERPRISE INC	SOLID TRANSPORT	8777 W MAULE AVE #3101	LAS VEGAS	NV	89148	7028956728	7028956856	MC	878860	2529424				A	N	N	N	N	N	N	N	N	750000	N	N							CHL 01-02286-18	COUNTY HALL INSURANCE COMPANY, INC A RR GROUP	0	750000	09/09/2018								09/09/2018	09/09/2019	N		High	IMP E261217 01	INSUREMART INC		7023868777	GREAT AMERICAN INSURANCE COMPANY	09/19/2018		100000	Limit $100,000~Deductible $1,000	09/09/2018	09/09/2019	N		High	CHL 01-02286-18	INSUREMART INC		7023868777	COUNTY HALL INSURANCE COMPANY, INC.	09/19/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																125	57	7	124	5	0	0	2	0	0	2	A	CARRIER	Interstate		1098000	2017	06/19/2018	9	9	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	DADA LLC	DADA LOGISTICS LLC	303 N STADIUM BLVD SUITE 200	COLUMBIA	MO	65203	5732225712	8776447550	MC	878925	2529593				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP27796A	GREAT WEST CASUALTY CO.	0	1000000	01/06/2017								01/04/2019	01/04/2020	N		High	MCP27796C	C.M. BROWN & ASSOCIATES INC	5735474508	5735471700	GREAT WEST CASUALTY CO	01/07/2019	Broad Form	100000	Limit $100,000~Deductible $10,000	01/04/2019	01/04/2020	N		High	MCP27796C	C.M. BROWN & ASSOCIATES INC	5735474508	5735471700	GREAT WEST CASUALTY CO	01/07/2019	Y	Hired Autos~Scheduled Autos~Non-owned Autos	Combined Single Limit (Each Accident) $1,000,000	01/04/2019	01/04/2020	N		High	MCP27796C	C.M. BROWN & ASSOCIATES INC	5735474508	5735471700	GREAT WEST CASUALTY CO	01/07/2019	Occur~Commercial General Liability	General Aggregate $2,000,000~Products - Comp/Op Agg $2,000,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Personal & Adv Injury $1,000,000			45	24	7	45	6	0	0	2	0	0	2	A	CARRIER	Interstate		1149673	2017	02/16/2019	19	19	Y	Y	N	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	
		2	NATIONAL FREIGHT CARRIER INC		10117 SE SUNNYSIDE RD SUITE F217	CLACKAMAS	OR	97015	5039081813	5039619700	MC	880618	2533351																																																																																								I	CARRIER	Interstate					9	11	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	
		2	WINDS TRANSPORTATION INC		19 PRE CAST RD SUITE B	MILTON	VT	05468	8028919865	8028919864	MC	879056	2529848				A	A	N	N	N	N	N	N	N	750000	N	N							CHL 01-02313-18	COUNTY HALL INSURANCE COMPANY, INC A RR GROUP	0	750000	09/16/2018								09/16/2018	09/16/2019	N		High	79026197	QUOTE MY RIG LLC			ATLANTIC SPECIALTY INSURANCE COMPANY	10/15/2018		100000	Deductible $1,000~Limit $100,000	09/16/2018	09/16/2019	N		High	CHL 01-02313-18	QUOTE MY RIG LLC			COUNTY HALL INSURANCE COMPANY INC A RRG	10/15/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	09/27/2018	09/27/2019	N		High	TRKVTF146802024	QUOTE MY RIG LLC			ILLINOIS UNION INSURANCE COMPANY	10/15/2018	General Aggregate Limit Applies Per Policy~Occur	Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~Products - Comp/Op Agg $2,000,000	S	08/02/2017	87	51	5	87	6	0	0	3	0	0	3	A	CARRIER	Interstate		1404000	2017	02/19/2019	18	18	Y	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	HIGHLANDER TRANSPORTATION INC		1300 LUNT AVE	ELK GROVE VILLAGE	IL	60007	8472585105		MC	880891	2533966				A	N	N	N	N	N	N	N	N	750000	N	N							GWP45004 00	STATE NATIONAL INSURANCE CO., INC.	0	750000	05/08/2018								05/08/2018	05/08/2019	N		High	IM1CM00460181	MIDWEST INSURANCE AGENCY INC	6304722300	6304722385	EVEREST NATIONAL INSURANCE	05/07/2018		100000	Per Vehicle $100,000~Deductible $2,500	05/08/2018	05/08/2019	N		High	GWP4500400	MIDWEST INSURANCE AGENCY INC	6304722300	6304722385	STATE NATIONAL INSURANCE COMPANY	05/07/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	05/08/2018	05/08/2019	N		High	TRKILF1426565A4	MIDWEST INSURANCE AGENCY INC	6304722300	6304722385	WESTCHESTER FIRE INSURANCE COMPANY	05/07/2018	Commercial General Liability	General Aggregate $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $100,000			91	35	7	90	8	1	0	4	0	2	2	A	CARRIER	Interstate		1460578	2017	11/19/2018	37	37	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	ELEMENT TRANSPORT LLC		371 E HISTORIC COLUMBIA RIVER HWY	TROUTDALE	OR	97060	9078880108	9077719779	MC	881004	2534176																																																																																								I	CARRIER	Interstate		1000300	2014	03/28/2016	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	DAS TRANSPORT LLC		6320 EVERGREEN WAY	EVERETT	WA	98203	4257891157	4253612762	MC	881872	2530956																																																																													27	9	1	27	3	0	0	0	0	0	0	A	CARRIER	Interstate		539576	2017	05/12/2017	7	7	Y	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	CBA GLOBAL CARGO CORP		2201 MIDWAY RD SUITE 108X	CARROLLTON	TX	75006	9722018932	4695673632	MC	881881	2444367																																																																																								A	CARRIER	Interstate		154553	2015	11/02/2016	2	2	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	LOVE FREIGHTWAYS INC		2565 CHANDLER AVE STE 3	LAS VEGAS	NV	891204068	7145158040	5629121136	MC	881046	2534297				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP33780A	GREAT WEST CASUALTY CO.	0	1000000	03/01/2019								10/01/2018	10/01/2019	N		High	MCP33780B	RJS INSURANCE SERVICES INC	9493491300	9493491313	GREAT WEST CASUALTY CO	02/05/2019	Reefer Breakdown Incl.	250000	Deductible $2,500~Limit $250,000	10/01/2018	10/01/2019	N		High	MCP33780B	RJS INSURANCE SERVICES INC	9493491300	9493491313	GREAT WEST CASUALTY CO	02/05/2019	N	Hired Autos~Non-owned Autos~See Description Box~Any Auto	Combined Single Limit (Each Accident) $1,000,000	10/01/2018	10/01/2019	N		High	MCP33780B	RJS INSURANCE SERVICES INC	9493491300	9493491313	GREAT WEST CASUALTY CO	02/05/2019	Occur~General Aggregate Limit Applies Per Policy	Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $100,000			137	78	14	136	5	2	0	2	0	0	2	A	CARRIER	Interstate		3350000	2018	02/26/2019	18	32	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	
		2	EXPRESS LINER INC		1354 SE 162ND AVE	PORTLAND	OR	97233	7142034202		MC	883441	2539605				A	N	N	N	N	N	N	N	N	1000000	N	N							WN118002	NORTHLAND INSURANCE COMPANY	0	1000000	11/07/2018								10/17/2018	10/17/2019	N		High	WN118002	REVA'S INSURANCE AGENCY	5032521756	5032521756	NORTHLAND INSURANCE COMPANY	10/18/2018		100000	Deductible $1,000~Limit $100,000	10/17/2018	10/17/2019	N		High	WN118002	REVA'S INSURANCE AGENCY	5032521756	5032521756	NORTHLAND INSURANCE COMPANY	10/18/2018	Y	Scheduled Autos~See Description Box	Combined Single Limit (Each Accident) $1,000,000														C	02/20/2019	24	14	7	24	2	0	0	0	0	0	0	A	CARRIER	Interstate		180000	2017	08/07/2018	3	5	Y	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	
		2	ALMAX TRANSPORTATION LLC		7825 HIGHWAY 11	CAMPOBELLO	SC	29322	8646419131	8644721729	MC	883311	2539313				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP43970A	GREAT WEST CASUALTY CO.	0	1000000	09/30/2018								09/30/2018	09/30/2019	N		High	MCP43970A	GOOD'S INSURANCE AGENCY INC	7176616100	7176616114	GREAT WEST CASUALTY CO	09/29/2018	Broad Form	100000	Deductible $1,000~PER LOAD $100,000	09/30/2018	09/30/2019	N		High	MCP43970A	GOOD'S INSURANCE AGENCY INC	7176616100	7176616114	GREAT WEST CASUALTY CO	09/29/2018	Y	Non-owned Autos~Scheduled Autos~Hired Autos	Combined Single Limit (Each Accident) $1,000,000	09/30/2018	09/30/2019	N		High	MCP43970A	GOOD'S INSURANCE AGENCY INC	7176616100	7176616114	GREAT WEST CASUALTY CO	09/29/2018	General Aggregate Limit Applies Per Policy~Commercial General Liability~Occur	Each Occurrence $1,000,000~Products - Comp/Op Agg $2,000,000~Personal & Adv Injury $1,000,000~General Aggregate $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000			4	3	0	4	0	0	0	0	0	0	0	A	CARRIER	Interstate		120000	2018	03/26/2019	1	1	Y	N	Y	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	
		2	MFA LOGISTICS LLC		3336 FAIR OAKS CIRCLE	BOWLING GREEN	KY	42104	2706014100	2706014111	MC	882836	2538284				A	N	N	N	N	N	N	N	N	750000	N	N							WN248051	NORTHLAND INSURANCE COMPANY	0	750000	09/22/2018								09/22/2018	09/22/2019	N		High	WN248051	RAYMOND NELSON INS AGENCY INC	2708851800	2708856534	NORTHLAND INSURANCE COMPANY	09/27/2018		150000	Deductible $1,000~Limit $150,000	09/22/2018	09/22/2019	N		High	WN248051	RAYMOND NELSON INS AGENCY INC	2708851800	2708856534	NORTHLAND INSURANCE COMPANY	09/27/2018	Y	Hired Autos~Scheduled Autos~Non-owned Autos	Combined Single Limit (Each Accident) $1,000,000	09/22/2018	09/22/2019	N		High	WN248051	RAYMOND NELSON INS AGENCY INC	2708851800	2708856534	NORTHLAND INSURANCE COMPANY	09/27/2018	Commercial General Liability	Personal & Adv Injury $1,000,000~General Aggregate $2,000,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Products - Comp/Op Agg $2,000,000			12	10	2	12	0	0	0	0	0	0	0	A	CARRIER	Interstate		84010	2017	01/10/2018	2	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	REMICK TRUCK LINES INC		501 W GLENOAKS BLVD 227	GLENDALE	CA	91202	8183513888		MC	883841	2540486				N	A	N	N	N	N	N	N	N	750000	N	N							FCT000542-02	AMERICAN SENTINEL INSURANCE COMPANY	0	750000	10/13/2018								10/13/2018	10/13/2019	N		High	TBD10132018	ROYALTY INSURANCE SERVICES INC	8189890206	8183304540	NORTH AMERICAN CAPACITY INSURANCE CO	10/16/2018		250000	Limit $250,000~Deductible $2,500	10/13/2018	10/13/2019	N		High	FCT000542-02	ROYALTY INSURANCE SERVICES INC	8189890206	8183304540	AMERICAN SENTINEL INSURANCE COMPANY	10/16/2018	Y	Scheduled Autos~See Description Box	Combined Single Limit (Each Accident) $1,000,000																36	18	5	36	3	0	0	1	0	0	1	A	CARRIER	Interstate		238071	2017	06/06/2018	3	3	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	STAR FORCE TRUCKING INC		16842 BIRCHER ST	GRANADA HILLS	CA	91344	8182613205		MC	883807	2540426				A	N	N	N	N	N	N	N	N	750000	N	N							FCT002363-01	AMERICAN SENTINEL INSURANCE COMPANY	0	750000	10/10/2018								10/10/2018	10/10/2019	N		High	188346-001-0957	ROYALTY INSURANCE SERVICES, INC	8189890206	8183304540	LLOYDS OF LONDON	11/05/2018		100000	Deductible $1,000~Limit $100,000	10/10/2018	10/10/2019	N		High	FCT002363-01	ROYALTY INSURANCE SERVICES, INC	8189890206	8183304540	AMERICAN SENTINEL INSURANCE COMPANY	11/05/2018	Y	See Description Box~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																16	11	3	16	2	0	0	0	0	0	0	A	CARRIER	Interstate		100000	2016	10/26/2017	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	PROUD EAGLE EXPRESS INC		2211 SE 130TH AVE	PORTLAND	OR	97233	5039279275	5032060039	MC	883535	2539848				N	A	N	N	N	N	N	N	N	1000000	N	N							CA 8261742	ARTISAN & TRUCKERS CASUALTY COMPANY	0	1000000	10/14/2018								10/14/2018	10/14/2019	N		High	08261742-0	REVAS INS AGENCY	5032521756		ARTISAN AND TRUCKERS CASUALTY CO	03/26/2019		100000	Deductible $1,000~Limit $100,000	10/14/2018	10/14/2019	N		High	08261742-0	REVAS INS AGENCY	5032521756		ARTISAN AND TRUCKERS CASUALTY CO	03/26/2019	Y	Scheduled Autos~See Description Box	UNINSURED MOTORIST BODILY INJURY $100,000~Combined Single Limit (Each Accident) $1,000,000																26	14	5	26	4	0	0	1	0	0	1	A	CARRIER	Interstate		320000	2017	08/27/2018	3	3	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	Y	N	Y	N	Y	N	N	N	N	N	Y	N	N	N	
		2	GIANG LE MAI	NAM TRANSPORTATION	2020 COLORADO ST	REDLANDS	CA	92374	9099100099		MC	883895	2084049				N	A	N	N	N	N	N	N	N	750000	N	N							STP28180	SUTTER INSURANCE COMPANY	0	750000	02/05/2019																																																			4	3	1	2	0	0	0	0	0	0	0	A	CARRIER	Interstate		98599	2017	08/17/2018	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	LOAD SOLUTIONS INC		133 HONDURAS LANE LOT #9	MILLERS CREEK	NC	28651	3362628216	8882515070	MC	884648	2542278																																																																													8	8	3	8	0	0	0	0	0	0	0	A	CARRIER	Interstate		1	2017	08/31/2017	3	3	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	Y	N	N	N	N	N	N	N	
		2	DELTA GROUP INC		5735 CATALPA CT	CUMMING	GA	30040	4044039625	8775203767	MC	884585	2542075				N	A	N	N	N	N	N	N	N	750000	N	N							A0122749001	SENTRY SELECT INSURANCE COMPANY	0	750000	02/03/2019								02/03/2019	02/03/2020	N		High	A0122749001	ER-ASSOCIATED ACCEPTANCE INC	2109015500	8306082537	SENTRY SELECT INSURANCE COMPANY	03/01/2019	Reefer Breakdown Incl.	100000	Reefer Breakdown Ded. $1,000~Deductible $1,000~Limit $100,000	02/03/2019	02/03/2020	N		High	A0122749001	ER-ASSOCIATED ACCEPTANCE INC	2109015500	8306082537	SENTRY SELECT INSURANCE COMPANY	03/01/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000~UM $75,000																5	4	2	5	0	0	0	0	0	0	0	A	CARRIER	Interstate		121197	2017	06/26/2018	1	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	G & M FREIGHTS INC		415 E AIRPORT FWY SUITE 300	IRVING	TX	75062	9725141868	9725793478	MC	883906	2539994																																																																													0	0	0	0	0	0	0	0	0	0	0	I	CARRIER	Interstate	04/07/2017	601846	2015	10/05/2016	2	3	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N	N	N	Y	Y	N	N	N	N	Y	N	
		2	US TRANSPORTATION LLC		301 VALLEYDALE DR	INMAN	SC	29349	8645865200		MC	885365	2542992				A	N	N	N	N	N	N	N	N	750000	N	N							505401001	CANAL INSURANCE CO.	0	750000	04/05/2018								04/05/2018	04/05/2019	N		High	I505401001-1	HENDRIX INSURANCE	8644395440		CANAL INSURANCE CO	04/10/2018		100000	Limit $100,000~Deductible $1,000	04/05/2018	04/05/2019	N		High	I505401001-1	HENDRIX INSURANCE	8644395440		CANAL INSURANCE CO	04/10/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																10	9	0	10	0	0	0	0	0	0	0	A	CARRIER	Interstate		80000	2016	03/04/2019	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	ELITA TRANS CO		5935 ASBY WAY	CUMMING	GA	30040	6786975371	8009689097	MC	886487	2546445				A	N	N	N	N	N	N	N	N	750000	N	N							CAC 00001-06849-18	SPIRIT COMMERCIAL AUTO RR GROUP, INC	0	750000	09/20/2018	04/15/2019							04/20/2018	04/20/2019	N		High	WMC171829	CLASS INSURANCE AIC, LLC	3604502211	3608288735	BURNS AND WILCOX	05/31/2018		250000	Deductible $2,500~Limit $250,000	04/20/2018	04/20/2019	N		High	CAC 00001-06849-18	CLASS INSURANCE AIC, LLC	3604502211	3608288735	SPIRIT COMMERCIAL AUTO RR GROUP	05/31/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																22	14	3	22	2	0	0	0	0	0	0	A	CARRIER	Interstate		200000	2017	06/11/2018	3	3	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	100 TRANSPORT LLC		2930 SE 3RD ST	RENTON	WA	98056	4256524971		MC	886611	2546688				A	N	N	N	N	N	N	N	N	750000	N	N							LTO0063111	NATIONAL CASUALTY COMPANY	0	750000	11/24/2018								11/24/2018	11/24/2019	N		High	LTO0063111	NORTHWEST TRUCK INSURANCE LLC	5095711656	5095711658	NATIONAL CAS CO	11/26/2018	Broad Form	100000	Limit $100,000~Reefer Breakdown Ded. $2,500	11/24/2018	11/24/2019	N		High	LTO0063111	NORTHWEST TRUCK INSURANCE LLC	5095711656	5095711658	NATIONAL CAS CO	11/26/2018	Y	Non-owned Autos~Scheduled Autos~Hired Autos	Combined Single Limit (Each Accident) $1,000,000	11/24/2018	11/24/2019	N		High	LTO0063111	NORTHWEST TRUCK INSURANCE LLC	5095711656	5095711658	NATIONAL CAS CO	11/26/2018	Commercial General Liability~General Aggregate Limit Applies Per Policy~Occur	Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Products - Comp/Op Agg $2,000,000~Personal & Adv Injury $1,000,000~General Aggregate $2,000,000~Medical Expense (Any One Person) $5,000			13	7	0	13	1	0	0	0	0	0	0	A	CARRIER	Interstate		273889	2017	09/13/2018	3	3	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	CORDOVA TRANSPORTATION MANAGEMENT		2034 WEST 35TH STREET	CHICAGO	IL	60609	3122817188	7085755354	MC	887591	2548750																																																																																								I	CARRIER	Interstate		289000	2015	08/10/2015	5	5	Y	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	
		2	STASH EXPRESS LLC		18229 81ST AVENUE COURT EAST	PUYALLUP	WA	98375	2532553157	2537197888	MC	887853	2549272				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP34678A	GREAT WEST CASUALTY CO.	0	1000000	10/19/2017								10/19/2018	10/19/2019	N		High	MCP34678B	RIS INSURANCE SERVICES	3602932135	3602932385	GREAT WEST CASUALTY INSURANCE	10/18/2018		100000	Limit $100,000~Deductible $1,000	10/19/2018	10/19/2019	N		High	MCP34678B	RIS INSURANCE SERVICES	3602932135	3602932385	GREAT WEST CASUALTY INSURANCE	10/18/2018	Y	Scheduled Autos~Non-owned Autos~Hired Autos	Combined Single Limit (Each Accident) $1,000,000	10/19/2018	10/19/2019	N		High	MCP34678B	RIS INSURANCE SERVICES	3602932135	3602932385	GREAT WEST CASUALTY INSURANCE	10/18/2018	Occur~General Aggregate Limit Applies Per Policy~Commercial General Liability	General Aggregate $2,000,000~Medical Expense (Any One Person) $5,000~Products - Comp/Op Agg $2,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Personal & Adv Injury $1,000,000			1	0	0	1	0	0	0	0	0	0	0	A	CARRIER	Interstate		84534	2018	03/03/2019	1	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	
